Class,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
1,-8.440283963,6.147653324,-11.68370616,6.702779571,-8.155839297,-3.716264156,-12.40731306,5.626571296,-6.232160894,-13.38668344,7.605559474,-13.35181502,0.827049643,-14.97947735,1.532813084,-11.77149697,-20.29921651,-7.60911006,3.809136436,0.52073233,2.19285542,-0.282596815,0.008068498,0.403858337,-0.018788393,0.522721636,0.79269069,0.067789546,30.26
1,0.92376442,0.344048072,-2.880003656,1.721680075,-3.019564779,-0.639736123,-3.801324502,1.299095885,0.864065471,-2.895251668,3.028162231,-2.549177308,-1.560431825,-2.971316758,1.078895397,-4.702011825,-4.908098507,-1.50887329,3.001685059,0.170871766,0.899931176,1.481271004,0.725265549,0.176959583,-1.815637975,-0.536517111,0.48903502,-0.049728579,30.3
1,-13.08651942,7.352148339,-18.25657611,10.64850545,-11.73147645,-3.659167406,-14.87365796,8.810472675,-5.418204072,-13.20257715,6.357227363,-15.53161118,0.659694875,-11.4123296,-2.447576074,-9.833743021,-18.17461743,-7.269904593,0.623796612,-1.376298409,2.761157059,-0.26616181,-0.412860725,0.519952216,-0.74390896,-0.167808225,-2.498300252,-0.711066152,30.31
1,-13.08651942,7.352148339,-18.25657611,10.64850545,-11.73147645,-3.659167406,-14.87365796,8.810472675,-5.418204072,-13.20257715,6.357227363,-15.53161118,0.659694875,-11.4123296,-2.447576074,-9.833743021,-18.17461743,-7.269904593,0.623796612,-1.376298409,2.761157059,-0.26616181,-0.412860725,0.519952216,-0.74390896,-0.167808225,-2.498300252,-0.711066152,30.31
1,-4.727712656,3.044469102,-5.598354267,5.928190802,-2.190769729,-1.529322966,-4.48742196,0.916391814,-1.307010423,-4.138891214,5.149408783,-11.12401861,0.543067766,-7.840942205,0.743633945,-6.77706924,-9.931765154,-4.093021122,1.504924859,-0.207759445,0.650988236,0.254983289,0.628843469,-0.238128454,-0.671332332,-0.033590063,-1.331777322,0.70569759,30.39
0,-0.889976811,-0.631684439,1.975020736,-2.261631302,-1.601476887,0.058899076,-1.269677821,0.730602979,-1.961551195,0.507466278,0.045281534,-0.457462806,-0.107781112,-0.499741567,-1.498090526,0.084458059,0.332728944,0.864802939,-0.147032684,-0.366558959,-0.062251093,0.026674018,-0.074467013,-0.021796844,-0.099674804,-0.333807963,0.012311867,0.008549635,30.4
0,-10.50675046,-13.63791374,0.591183874,2.347551535,10.2192248,-4.209668766,-7.681819704,0.166889341,-0.195151608,3.641507421,0.762552241,0.259066052,0.583180766,-1.01186005,0.633386621,-2.570250715,2.28739181,-1.360115819,3.816317108,-3.909128258,-1.882520468,-0.715753563,-1.000785897,-0.549663165,0.263290597,0.462172097,0.738398781,1.622278841,30.6
0,1.296685754,-0.709349778,0.46192966,-0.872683467,-0.870449668,0.008516492,-0.860156475,0.161552958,-0.839841614,0.748807453,1.296482784,-0.205522602,-0.36733315,0.086599797,0.51202052,1.293427824,0.12231091,-1.098318685,0.526894127,0.0727488,0.170330582,0.331372414,-0.017549807,-0.303312697,0.277583856,-0.250961855,0.020552689,0.007109669,31
0,1.89900744,-0.194890872,-0.504052233,1.460916395,-0.072192728,0.223149589,-0.242360955,0.059558311,1.097048604,-0.050017697,-1.306164638,0.928166832,0.317456608,-0.37527982,-1.16598166,-0.439931587,-0.089641139,-0.950569113,0.189520412,-0.186705195,-0.512838489,-1.238170076,0.438221774,0.531273055,-0.290375237,-1.132507869,0.051479001,-0.019800621,31.48
0,1.545641929,-1.153738895,-0.007262917,-1.842771647,-0.846986553,0.40167127,-1.204408266,0.086821224,-1.857934179,1.581856437,-0.302836999,-0.812395446,0.585504869,-0.250558231,0.201192168,0.522238098,-0.443756357,0.999503774,0.696884665,-0.229820391,-0.421663168,-0.939927313,-0.060483977,-1.448388129,0.319765459,-0.322057436,0.032386843,0.005027309,31.5
0,-1.626606042,1.2490872,0.638482588,1.379115227,-0.359558855,-0.136940063,-0.020071872,0.758522399,-0.028322224,0.122765046,-0.977718027,-0.188431894,-1.153644564,0.55663532,0.346624248,-1.011699455,0.905370419,-0.521674854,0.711419434,-0.039831496,-0.056989401,0.145723465,-0.070892031,0.073770784,-0.065892581,-0.249045762,0.033392814,-0.119770901,31.55
0,2.161722369,-0.679021657,-1.815106469,-0.300237323,-0.186259931,-0.93129863,-0.0187014,-0.313078822,-0.478602426,0.938947145,-1.408041954,-0.72896843,-1.156565751,0.517772992,-0.399373392,-1.965088333,0.22157004,0.719746984,-0.531530896,-0.645627122,-0.405940366,-0.649197792,0.182220297,0.714056585,0.038079326,0.530964149,-0.089624564,-0.063754209,31.71
1,1.193916069,-0.571085007,0.742522414,-0.014587682,-0.624560898,0.83216166,-0.833350425,0.272896999,1.169425399,-0.371671945,-0.245676823,1.37594135,0.870456831,-0.819319365,-1.550903562,0.125852996,-0.397245549,0.272377065,1.226022198,0.062908129,-0.049502428,0.207265101,-0.265271877,-0.67929377,0.511811528,1.246604437,-0.028671104,-0.006112008,31.91
0,0.04835177,1.12736085,-1.201514095,-0.532205405,1.621860421,-1.209099394,1.764316991,-0.46957718,-0.762116501,-1.032564683,-0.696785528,0.105095556,0.655370027,-0.865325953,-0.81657196,-0.297806672,0.588246514,-0.128635758,-0.185519231,-0.010191238,0.21172672,0.729091466,-0.148953584,0.711588083,-0.454506392,0.500724618,0.1423297,0.249617272,32
0,0.040311614,0.474601199,0.365612498,0.337563712,0.750497002,0.715927296,0.596731753,0.162193897,0.279731526,-0.484772426,-0.960566168,0.722225678,0.148204841,-0.37660091,-2.510851224,-0.216364469,-0.763338639,0.780651466,0.365717535,-0.131491611,0.32626311,1.284448354,-0.46010538,-1.039074319,0.356738612,-0.275601864,0.107333941,0.026683854,33.41
0,1.087368671,0.150614212,0.334119435,1.028080171,-0.188649806,-0.28786243,0.054106432,0.054044389,-0.23887579,0.13737774,1.642248796,0.82239576,-0.528897947,0.71082892,0.502794794,-0.08433514,-0.301193554,-0.117775738,-0.522926609,-0.13698345,0.133344381,0.343588867,-0.077727817,0.227348382,0.533598815,-0.330572328,0.018608182,0.013070313,33.5
1,-3.55217282,5.426460546,-3.73181032,6.679061807,-2.187543379,2.433940238,-8.748110359,-12.1082841,-2.856358514,-5.665861799,2.540835532,-6.147053583,1.796890642,-4.328988995,-0.150037375,-1.839004665,-3.354638141,-0.282307261,0.148592394,3.792666727,-5.688990272,2.510979556,0.953932862,-0.542506228,-0.620152016,0.406012867,0.023025163,0.164740606,33.59
1,1.707856937,0.024880791,-0.488140039,3.787548155,1.139451485,2.914672622,-0.743357878,0.699135879,1.008470647,0.912806096,0.765354142,-2.043868387,1.001547339,1.322887254,-2.720076962,-0.153429555,0.752610596,-0.755785824,-1.912562634,-0.368014255,0.010865192,0.548257832,0.091218295,-1.00795946,-0.082182818,0.179709189,0.007737719,-0.06884131,33.76
1,-15.0209806,8.075239752,-16.29809054,5.664820053,-11.91815337,-4.246957124,-14.71666755,9.435084321,-6.795398127,-15.12416281,6.037666229,-11.67672224,1.326978786,-12.38160589,-0.071639278,-9.48414337,-19.67188145,-7.643272821,1.169064418,-0.995786858,2.525115463,-0.832074337,-0.186116823,0.429780834,0.697102812,0.056031074,-1.31088762,-0.707402991,34.12
0,1.33088929,-0.000884335,-0.306765047,-0.172566966,0.167238094,-0.29475441,0.082327814,-0.207302457,0.193203398,-0.18152873,-1.404985574,0.119342917,1.087402647,0.026484523,1.09625668,0.553697569,-0.865095997,0.033222052,0.461896048,0.076448496,-0.03976094,-0.09497349,-0.267026103,-0.911131074,0.629296242,0.951873839,-0.071944168,-0.003408975,34.72
1,-7.381546986,-7.449015159,-4.696286524,3.72843915,6.198304347,-6.406266634,-5.83145156,1.457174919,-0.64620258,-4.02912872,2.528943021,-3.308721722,-1.992009689,-5.757216082,-0.877323474,-1.547551823,-1.909016786,0.50056747,0.136722438,2.932758126,1.176574848,-0.978692051,-0.278330343,-0.635873794,0.12353944,0.404729308,0.704914654,-1.229991682,35
0,1.089749362,0.119831851,0.512342144,1.494975299,-0.351711895,-0.369017553,0.100959118,-0.035766165,0.289596719,-0.132845212,-0.270588936,0.554956004,-0.342589224,0.123269916,-0.097898459,-0.807961626,0.392679208,-1.060521522,-0.498544886,-0.157052935,-0.065831106,-0.022286866,-0.043922599,0.405303122,0.604075032,-0.334758116,0.034303806,0.023543472,35.16
0,-1.48967718,0.914075722,1.778384493,0.669360085,0.019856599,-0.01703751,0.600331888,-0.277105909,-0.30633359,1.414723819,-1.043038787,-1.074338362,-0.316735704,-0.777524896,-0.053165939,1.318946124,-1.004664402,-0.373010716,-1.330223672,-0.038364901,0.040438255,0.411460464,-0.174002588,0.047323324,-0.652818014,2.125476944,-1.103692083,-0.469995099,36.19
0,1.958546228,-0.499236312,-0.42799695,0.335656532,-0.785305894,-0.752065981,-0.477542504,-0.050090692,1.200872999,0.020416504,-1.08839108,-0.230214725,-0.963585787,0.163198331,0.649311612,0.508224323,-0.485477522,-0.317135708,0.017678011,-0.19970716,-0.267762796,-0.784961767,0.412324765,-0.151122222,-0.676117282,0.240289211,-0.052199471,-0.04235749,36.94
0,2.045327044,0.074602285,-2.056364547,0.388114731,0.472078062,-1.088136121,0.290583861,-0.346509421,0.666487956,-0.4809315,-1.052683723,-0.280497368,-0.049129417,-0.729686719,0.977061772,0.434810214,0.134682113,0.774315922,-0.158594765,-0.125591912,0.164348482,0.570274961,-0.140745897,-0.782814719,0.335126135,-0.059786,-0.010877704,-0.033296,36.99
0,-2.015545236,-1.672683314,2.33262813,3.135926933,1.388437604,-0.972351146,-1.925432696,0.496609947,0.027324835,1.009247513,0.48437213,-0.349254275,-2.178793803,0.154088069,-0.499786815,0.577293787,-0.24336794,0.676939382,0.22295895,-0.563939399,-0.051526627,0.05336058,-0.264855988,0.549354357,-0.755134474,-0.055301642,0.317204422,-0.093761578,37.27
1,-12.83575958,6.574615429,-12.78846248,8.786256839,-10.72312092,-2.813535856,-14.24884653,7.960520822,-7.718750649,-13.07406817,5.975130667,-12.37537465,1.472205119,-11.47069251,0.993143254,-10.97380462,-21.0476299,-7.990783284,3.331039029,-0.61729615,2.67949007,-0.047335106,-0.836982346,0.625349328,0.125864938,0.177623612,-0.817680256,-0.521029796,37.32
0,1.072349456,0.181346207,0.956241175,2.403595781,-0.361239217,0.3807748,-0.411592575,0.267401805,-0.184886542,0.634169644,-0.90772543,-0.923745559,-1.358206359,0.378142771,1.264896235,0.924552665,-0.544942348,-0.224747262,-1.350947098,-0.189332225,-0.071096067,-0.371590533,0.075741536,-0.354980278,0.110981106,-0.093802141,0.017686269,0.031552609,37.4
0,1.113626898,0.180037045,0.356823337,1.177722644,-0.324595719,-0.685211241,0.154363817,-0.09297484,0.035945503,-0.028907073,0.026233617,0.090001783,-0.623593477,0.55408766,1.212204846,-0.308527075,0.003307337,-0.632849516,-0.858887498,-0.153871044,0.090358446,0.23854718,-0.051832039,0.39927787,0.540479913,-0.320617434,0.020777251,0.024862717,37.59
0,-0.952991977,1.202064384,0.51509192,-1.212033013,0.572700111,-1.168335849,1.189584262,0.105148687,-0.937546942,-1.275087624,-0.933654769,0.838442209,1.452697134,0.282333123,-0.704465123,0.774567895,-1.005396596,-0.871330508,-1.316572329,-0.185910445,-0.218185659,-0.916838426,0.066363133,-0.116003454,-0.184847974,-0.216230648,-0.101834418,0.053606598,37.9
1,-11.32063311,7.191950143,-13.17908255,9.099551882,-10.09474888,-2.44011507,-14.1843373,4.452502934,-6.241960003,-12.61816269,6.057319305,-15.71760665,0.11781741,-8.653743357,-2.502553776,-11.23136445,-21.58515214,-9.090892061,1.171188733,-0.180934725,1.082235328,-0.3505625,0.483043946,0.661132921,-0.396521512,-0.413315388,-0.997547798,-0.235035883,37.93
0,1.757095259,-0.584321445,0.080912939,1.559955996,-0.054948643,2.060887344,-1.266531654,0.719943557,-0.057248152,1.083645227,0.687301643,0.465542629,0.135780538,-0.215398549,0.131828302,1.182053351,-0.455184009,-1.063668971,-1.661318466,-0.157242822,0.071264128,0.231598969,0.406114488,-1.566273012,-1.188169524,2.178312963,-0.100059022,-0.07671774,37.93
0,2.078418905,0.078551622,-2.189644649,0.155381123,0.766861405,-1.211776835,0.657963213,-0.55058516,1.566584652,-0.363465467,0.144469141,-2.61874441,1.004297999,2.356439796,-0.197592875,-0.637486156,0.501191119,-0.209600915,-0.117789046,-0.22637645,0.003633152,0.269794863,-0.027098002,0.585975797,0.404218007,0.176894509,-0.125027556,-0.075207603,38.41
0,-0.582544974,0.753049386,1.316025107,-0.967769234,-0.123651661,-1.135790767,0.654103297,-0.312137923,1.358207245,-0.972433395,0.385597691,-2.885722066,0.982342904,1.553518813,-0.256565128,0.495429327,0.117150311,-0.106112736,-0.867985881,-0.311929982,-0.169963418,-0.376720387,-0.083100168,0.368880262,-0.350044228,0.688947921,-0.31016716,-0.010468089,38.42
0,-0.240901193,1.305413201,0.317462695,1.29874811,0.797399095,-1.007755873,1.435582714,-0.429706401,0.519111502,-0.405286926,0.310199572,-2.226705411,1.77360369,1.863809284,-1.133035746,-1.382191812,1.049795924,-0.271542812,0.385305579,0.108995411,0.018670406,0.588018144,-0.15286991,0.365848244,-0.021647931,-0.441760788,0.404506014,0.24534961,38.44
1,-1.855060702,1.554963607,-1.405808829,0.669327346,-0.28022952,1.178652467,-3.459979066,-2.815154953,1.242228765,-4.15635448,2.209440752,-5.122314109,0.661297106,-3.10393772,-2.410869732,-2.425015632,-3.960622689,-0.125017788,0.600397288,0.536916458,-0.095308307,0.946628918,-0.297402959,-0.368343891,0.198731156,-0.078590592,0.366709356,0.073766717,38.76
0,1.889970815,-0.61156949,0.1148932,0.40168539,-0.864691717,0.123347575,-1.101224156,0.160697326,2.515336799,-0.224025748,1.428524638,-1.865115844,1.231824834,1.413239861,-0.533642421,0.89641401,-0.180918417,0.886761679,-0.179152794,-0.182136108,-0.069339861,0.082990013,0.266318312,-0.443575136,-0.653560257,0.447610908,-0.04929453,-0.05426192,39
0,1.909115788,0.433696238,-2.901337864,2.594956546,3.382337004,3.674582057,0.250828442,0.699655326,-1.682557501,1.589808802,-0.287559506,-0.37481606,-0.273816841,0.931765234,-0.236624397,0.462688006,-0.823229763,-0.754862843,-1.646792922,-0.160957521,0.110733661,0.111967402,0.064945438,0.683766875,0.304192868,0.091697689,-0.068158293,-0.064456114,39.27
0,-0.135628091,0.960253815,-0.35696269,0.452598952,0.947733764,-1.249060095,1.222356881,-0.207149301,-0.310671419,-0.834086188,-0.935377984,-1.15436376,-1.59157218,-0.497188861,0.279653325,0.358073354,0.310265297,0.806564784,-1.089705626,-0.200191272,0.365839521,0.9967792,-0.085367133,-0.155431126,-0.621606237,-0.605904899,0.244587507,0.273198471,39.3
1,-1.048005289,1.300218777,-0.180400576,2.589842643,-1.164793552,0.031823406,-2.175778099,0.699071738,-1.140208278,-3.226787107,3.49080495,-2.45433921,0.177189485,-5.160608097,-0.686114234,-3.996144713,-4.695562722,-1.819160964,1.461080319,0.644993308,0.549014458,0.624321411,-0.13666272,0.131737919,0.030921372,-0.176701082,0.504897672,0.069882453,39.45
1,0.630578744,1.18363142,-5.066282718,2.179902515,-0.703375741,-0.103614288,-3.490349858,1.094734292,-0.717418481,-5.179934714,2.8670285,-5.259996133,-1.277151422,-6.989272314,0.690009613,-5.49618761,-5.995337236,-3.990514928,-0.167199798,0.357369308,0.621621663,0.043807385,0.102711029,-0.60150487,0.127371353,-0.163009126,0.85379184,0.356503102,39.45
1,-0.956390355,2.36159361,-3.171194607,1.970758779,0.474761354,-1.902598204,-0.055177812,0.277831229,-1.745854165,-2.516628002,0.874051625,-2.513104329,0.021575082,-3.565118845,0.461153428,-2.015712746,-1.731413191,-0.465814727,0.527619756,0.190876903,0.473211086,0.719400298,0.122457848,-0.255649852,-0.619259299,-0.484279995,0.683534593,0.443299499,39.9
1,-5.238807736,0.623013014,-5.784506592,1.678889307,-0.364431872,-0.477294698,-4.276131504,-0.695172912,-2.971644386,-5.529131231,1.779504503,-4.836159014,-1.208991875,-2.901189811,0.281878306,-5.53954432,-7.290960213,-4.897766036,-0.308608992,-0.203269802,-0.326139919,1.509238687,-0.215966267,-0.245726907,0.893041277,0.865758089,0.854657017,-0.964482422,39.98
0,-0.27404263,0.514999104,-0.579820794,-0.936370278,1.532727417,-1.860662936,1.78011712,-0.6934005,-0.267277913,-0.274023541,-0.738229658,-0.064423079,-0.104202401,0.50451248,-0.106111215,-0.820117745,-0.452332244,-0.497981456,-0.210668079,0.18373613,0.257460778,0.965783123,-0.120682303,0.040601591,-0.311628782,0.061097907,0.209140478,0.056428535,39.99
0,-0.612976123,-0.223892024,1.424609714,-2.306246698,-0.007679887,-0.801182788,0.451033048,-0.22766772,-0.991265686,0.221354169,0.836444465,-0.547414738,-0.977544725,-0.242364911,-1.269972702,1.356497722,-0.316597273,-1.295772582,0.486222977,-0.01351592,-0.203393798,-0.677172072,0.015580504,-0.002423967,-0.475346792,-0.826568933,-0.19214096,-0.088143165,39.99
1,-0.769171692,1.342212256,-2.171454137,-0.1515133,-0.648374467,-0.973504253,-1.706657654,0.313744517,-1.982301847,-3.158127006,1.341571722,-3.29947237,1.247647374,-6.393372843,-0.053204802,-3.258046341,-3.348896098,0.217330714,-0.917407955,-0.102294252,-0.036122295,-0.753591203,-0.047113397,0.358492768,-0.287406816,0.476505957,0.250530561,0.250987223,40
0,-0.657315163,0.275037539,2.660755816,0.00310312,-0.959097138,0.229521571,-0.033490651,0.31932043,0.496613893,-0.880895203,-0.544111201,-0.224272961,-1.2148012,-0.343441294,0.27473174,-0.83212956,0.905972699,-0.786910858,0.877470845,0.064799634,-0.121438513,-0.190765081,-0.037129217,0.45949849,-0.176140908,1.087748787,0.023237164,0.068030983,40
0,1.050070673,0.011909102,-0.215785918,-0.500698581,-0.635724628,-1.537014346,0.353907769,-0.449420002,-1.380280848,0.787634629,0.135866018,-0.103537624,1.128669528,-0.197548162,0.282099981,0.395262943,0.580084359,-1.642436889,0.957137342,0.177355119,0.352055458,0.999346464,0.248265875,0.760986342,-0.574685527,-0.233241786,-0.058218745,-0.135459705,40
0,-0.16224886,0.637791111,0.350166823,-0.640353122,0.893948123,0.194076394,0.804413973,0.027933431,-0.786523612,-0.20673243,-0.21682227,-0.200960619,-0.2278138,0.579137935,0.427371148,0.47064843,-0.81574851,0.387776695,2.020047813,0.183347002,-0.358060515,-1.200115889,0.012822291,-1.39150289,-0.644173175,0.705940062,0.036533009,0.121951473,40
0,1.929173562,-0.444725766,-0.54882979,0.247246582,-0.49091676,-0.320909135,-0.504434504,0.052405243,1.423211595,-0.23455071,-0.87619437,0.028088008,-0.707192007,0.242704226,1.246605797,0.24184276,-0.59256501,0.068581287,-0.182008959,-0.194346573,-0.118481777,-0.363772712,0.368820761,0.590959263,-0.399452259,-0.961465778,0.043860736,-0.016194236,40
0,-1.710009695,-1.255346709,1.930347185,-1.318369283,-0.517335205,0.325620196,-1.413874177,1.034887233,-0.371495836,-0.489801628,-0.044931004,-0.225775744,-1.275605289,-0.476008813,-2.222389823,0.870220813,0.744445292,-0.951973858,0.340723928,0.176047956,0.46068388,0.947474935,-0.262004254,-0.259647423,0.249963161,-0.123701937,0.00470382,-0.140989273,40.46
0,0.963929486,-0.299858545,1.296310231,1.678078438,-0.776169079,0.820249935,-0.590738875,0.409788336,0.971237857,-0.262858775,0.776879783,1.749537036,-0.362292529,-0.530789131,-2.417338363,-1.006346815,0.597293769,-0.920890853,0.377632791,-0.141402753,-0.331875347,-0.584031851,0.070271951,0.233727775,0.358141338,-0.543076352,0.082148408,0.025967254,40.99
0,1.939421363,-0.357752359,-0.324084309,0.355909073,-0.677683951,-0.789474197,-0.324035389,-0.181598674,0.869232792,-0.044277399,-0.587615227,0.946763449,1.125479758,-0.247310593,0.406386539,0.364022629,-0.549350515,-0.626706844,-0.057164682,-0.059048401,-0.230123421,-0.585530071,0.40186324,0.063738468,-0.627249643,0.22296524,-0.03910914,-0.03535683,41.94
0,-0.823534327,1.358202177,-0.845566479,-0.334263884,0.066709264,-0.559167258,0.439259245,0.540948103,-0.476227344,-0.740080214,-1.383611119,0.574778263,0.607136332,0.649573607,-0.54467465,-0.205782163,0.078545147,-0.586601947,0.573782577,-0.332090376,0.012323925,-0.171472387,0.227953235,0.697766435,-1.089483568,0.123023802,-0.307412353,0.101818851,42.06
1,1.991976096,0.158475887,-2.583440645,0.408669993,1.151147061,-0.096694744,0.223050267,-0.068383878,0.577829384,-0.888721676,0.491140242,0.72890332,0.380428046,-1.948883349,-0.832498136,0.519435549,0.903562377,1.197314718,0.593508847,-0.017652257,-0.164350328,-0.295135167,-0.072172531,-0.450261313,0.313266609,-0.289616586,0.002987582,-0.015308813,42.53
0,1.169861405,0.092792512,-0.048284698,1.181301113,0.335755171,0.415365322,0.11161355,0.024090865,0.312109039,-0.147631655,-1.387185258,0.352440412,0.340265397,-0.044397347,-0.047740913,-0.43856578,-0.117910912,-0.678173971,-0.001113119,-0.06950371,-0.143979602,-0.236177696,-0.220004015,-0.903819881,0.794814065,-0.254988955,0.033989398,0.012402306,42.57
0,0.057466749,1.227751618,-2.163740054,-0.711441738,1.607093274,-0.46734238,1.245562279,0.13979723,-1.020890711,-1.013003074,0.218393894,0.872793944,1.039759874,-0.49531862,-1.516254374,0.312126233,0.173451294,0.602559093,0.296973825,-0.089553487,0.225412917,0.611919932,-0.129789192,-0.147397079,-0.224534199,0.540073559,-0.097464528,0.026605703,42.81
0,1.843705729,0.485002909,-0.803889824,3.57551719,0.588082589,0.090463581,0.287876326,-0.017407658,-1.299803922,1.631270649,0.253142015,0.251750676,-0.227971757,0.604587759,-1.221476522,1.228882058,-1.203705583,-0.108528532,-0.991983927,-0.209296197,-0.215356009,-0.792895853,0.279584961,-0.499918802,-0.288072762,-0.361910994,-0.053955724,-0.050409419,43.09
0,1.925790704,-0.070674517,-1.3748207,-0.037900816,-0.07787191,-0.764473829,-0.345672506,-0.060962487,0.598497669,-0.916137955,1.611268389,1.174585544,1.176572412,-2.492092226,-0.000401853,1.435465349,0.95224951,0.83136776,0.201910324,0.079475742,-0.349013378,-0.942379436,0.336196358,-0.478849198,-0.740594483,0.845940299,-0.06160515,-0.006364587,43.9
1,-6.185857478,7.102984922,-13.03045526,8.010823398,-7.885237361,-3.974549994,-12.22960778,4.971231702,-4.248307013,-12.9654812,8.688307992,-17.18291843,0.069576915,-14.11615601,0.959031717,-12.37533374,-18.71676451,-6.522014573,3.51795494,0.483930108,2.50277241,0.48169129,0.480957978,0.360318639,-0.293354296,-0.199193158,-0.203917328,0.398927186,44.9
1,-6.185857478,7.102984922,-13.03045526,8.010823398,-7.885237361,-3.974549994,-12.22960778,4.971231702,-4.248307013,-12.9654812,8.688307992,-17.18291843,0.069576915,-14.11615601,0.959031717,-12.37533374,-18.71676451,-6.522014573,3.51795494,0.483930108,2.50277241,0.48169129,0.480957978,0.360318639,-0.293354296,-0.199193158,-0.203917328,0.398927186,44.9
0,-0.96563648,-0.579696338,-1.186922253,-2.146429296,2.540849802,3.470316652,-0.225851803,0.618477224,-1.085655701,0.807922843,-0.066801537,-0.806257008,-0.079267418,-0.160003851,0.250179786,0.126575878,0.6088868,-1.797778271,1.888719353,-0.312388183,-0.059961302,0.148290895,0.369269018,0.729929925,-0.502963077,-0.259264304,-0.129423256,0.132841312,44.9
0,-0.299565149,0.257594748,1.478863122,0.064490859,-0.07034815,0.466019867,0.089297966,0.373575377,0.527146352,-0.517079599,-0.347792407,0.140949888,-1.032805348,-0.116642795,-1.189375611,0.734035873,-1.084216693,0.947530334,-0.279073849,-0.166014448,0.136996458,0.418691537,0.098098273,-0.547251294,-1.018810568,-0.729449934,0.262088877,0.235839718,44.95
1,-1.111495232,-0.257575207,2.250209635,1.152670903,0.432904474,1.254126028,-0.58416279,-0.609681605,1.014602463,0.334532824,0.826374844,0.1968869,-1.885993498,-0.472025637,-0.578141396,-1.243007101,0.570459827,-0.159056766,0.407187527,-0.510613592,0.86291279,0.927825035,-0.343058086,-0.25626823,-0.600742166,-0.180331288,0.026762226,-0.358335321,45.03
0,1.925678231,-0.295136574,-0.930741092,0.017422574,-0.07647201,-0.38633677,-0.14377796,-0.003254096,0.280353518,0.22292669,1.222957325,0.947494338,-0.090360901,0.560632548,0.258277384,0.598274255,-0.77145753,-0.351789881,0.226884939,-0.090207845,-0.382003237,-1.283398579,0.552317094,0.650302534,-0.771864003,-0.033484616,-0.081907227,-0.04459508,45.25
0,-2.067115619,1.603528244,3.511280243,4.673140921,-0.819064046,2.066521855,-0.220599117,-0.025756025,2.822291993,3.380233925,-0.699044628,-3.378138776,1.07271533,-0.928823638,-1.486746796,-0.804537656,1.061735965,0.58345436,1.197447063,1.107416055,-0.569937195,0.540172388,-0.359886112,-5.82E-05,0.361663638,0.531544577,0.117036294,-0.526480424,45.39
1,-13.51207372,8.215176737,-16.58260573,6.20736889,-11.31847152,-2.997206988,-17.64047041,0.040349075,-5.620232189,-15.12375218,5.934657343,-14.17503016,-0.169044492,-6.552553684,-1.570007233,-12.17255302,-20.16454223,-8.668815197,2.550870344,0.694574465,-0.907905601,1.514028276,-0.141879203,0.789185966,-0.031342768,-0.255056582,-1.865830889,-0.442204312,45.48
1,-10.94073911,6.261585851,-14.18233878,7.183602086,-9.951363344,-3.860820337,-13.54730219,7.096471646,-6.294029443,-13.60814316,7.127165321,-12.61100369,1.214556398,-13.90629682,1.514069906,-11.12573906,-19.71625731,-7.55278909,3.656787071,-0.088342082,2.267448261,-0.492029168,-0.239302866,0.45436821,-0.101611063,0.446996733,0.062292647,-0.4397699,45.49
1,-5.904920806,4.439911383,-8.631802213,7.788684407,-4.989579801,-1.200143965,-7.67405994,4.125761017,-5.315778023,-4.891156203,4.220418594,-6.408300677,1.328003267,-5.853545071,-0.928337067,-7.085798176,-12.62385611,-4.745223838,2.797891502,-0.505607962,1.77502979,1.266441152,-0.199409589,0.014960003,-1.91E-05,0.544209892,-1.167565813,-1.206354326,45.51
1,-0.408110817,3.132944498,-3.098029764,5.803892615,0.890608919,-0.501474323,-0.440054283,0.591828269,-3.267693259,-2.223070328,0.757063214,-3.501803779,0.246742224,-6.06562188,0.339583134,-1.005723154,0.334315624,0.421261362,1.247142631,0.499567913,0.098482322,-0.538374705,-0.217988987,-1.042656617,0.314388821,0.543243576,0.233851015,0.119603461,45.51
1,-4.384220899,3.26466481,-3.077158017,3.403593597,-1.93807528,-1.221081278,-3.310316609,-1.11197501,-1.977593281,-3.288203565,2.886091477,-6.848977934,-1.029234591,-7.460102983,0.055906018,-4.334783427,-9.874560393,-3.541903329,-0.53155876,-0.141533269,2.076382721,-0.990302787,-0.330358452,0.158377626,0.006351446,-0.493860013,-1.537652378,-0.994022491,45.64
0,-2.473689008,2.27840516,1.000200889,0.572632124,-0.30645202,1.021437687,-0.326614792,-2.303155678,0.532762968,1.33824691,1.295609242,1.511595222,0.47115184,-0.329657483,-0.516998126,-0.881065047,0.301651796,-0.378338676,0.68683328,-0.255702207,2.193585747,-0.824053813,0.186340758,-0.011192212,-0.134139852,-0.512032792,-0.053545259,0.378071416,45.64
0,2.024487403,-1.066915506,0.233506215,-0.413657162,-1.58437666,-0.348846591,-1.33020978,-0.03955222,0.119952799,0.80397065,-0.89117982,0.512120833,1.879501716,-0.678307863,1.223244549,-0.475225512,-0.779252559,1.68524613,-1.368300736,-0.407672191,-0.095976608,0.270604854,0.283540237,-0.078651079,-0.674639148,0.60044992,0.021704295,-0.021767435,45.9
